Estabelecimento,Região de Saúde,Ano de Competência,Mês de Competência,Mês Nome,Asma,DPOC,Pré-natal,Puericultura,Puerpério (até 42 dias),Rast. risco cardiovascular,Reabilitação,Saúde mental,Saúde sexual e reprodutiva,Tabagismo,Usuário de álcool,Usuário de outras drogas
UBS 9 - Gama,Região Sudoeste,2025,01,Janeiro,1,0,51,0,0,0,0,6,2,0,0,0
UBS 9 - Gama,Região Sudoeste,2025,02,Fevereiro,1,0,51,0,0,0,0,6,2,0,0,0
UBS 9 - Gama,Região Sudoeste,2025,03,Março,1,0,51,0,0,0,0,6,2,0,0,0
UBS 9 - Gama,Região Sudoeste,2025,04,Abril,1,0,51,0,0,0,0,6,2,0,0,0
UBS 9 - Gama,Região Sudoeste,2025,05,Maio,1,0,51,0,0,0,0,6,2,0,0,0
UBS 9 - Gama,Região Sudoeste,2025,06,Junho,1,0,51,0,0,0,0,6,2,0,0,0
UBS 9 - Gama,Região Sudoeste,2025,07,Julho,1,0,51,0,0,0,0,6,2,0,0,0
UBS 9 - Gama,Região Sudoeste,2025,08,Agosto,1,0,51,0,0,0,0,6,2,0,0,0
UBS 9 - Gama,Região Sudoeste,2025,09,Setembro,1,0,51,0,0,0,0,6,2,0,0,0
UBS 9 - Gama,Região Sudoeste,2025,10,Outubro,1,0,51,0,0,0,0,6,2,0,0,0
UBS 9 - Gama,Região Sudoeste,2025,11,Novembro,1,0,51,0,0,0,0,6,2,0,0,0
UBS 9 - Gama,Região Sudoeste,2025,12,Dezembro,1,0,51,0,0,0,0,6,2,0,0,0
UBS 9 - Ceilândia,Região Centro-Sul,2019,01,Janeiro,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2019,02,Fevereiro,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2019,03,Março,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2019,04,Abril,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2019,05,Maio,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2019,06,Junho,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2019,07,Julho,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2019,08,Agosto,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2019,09,Setembro,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2019,10,Outubro,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2019,11,Novembro,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2019,12,Dezembro,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2020,01,Janeiro,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2020,02,Fevereiro,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2020,03,Março,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2020,04,Abril,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2020,05,Maio,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2020,06,Junho,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2020,07,Julho,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2020,08,Agosto,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2020,09,Setembro,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2020,10,Outubro,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2020,11,Novembro,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2020,12,Dezembro,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2021,01,Janeiro,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2021,02,Fevereiro,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2021,03,Março,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2021,04,Abril,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2021,05,Maio,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2021,06,Junho,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2021,07,Julho,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2021,08,Agosto,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2021,09,Setembro,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2021,10,Outubro,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2021,11,Novembro,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2021,12,Dezembro,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2022,01,Janeiro,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2022,02,Fevereiro,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2022,03,Março,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2022,04,Abril,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2022,05,Maio,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2022,06,Junho,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2022,07,Julho,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2022,08,Agosto,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2022,09,Setembro,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2022,10,Outubro,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2022,11,Novembro,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2022,12,Dezembro,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2023,01,Janeiro,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2023,02,Fevereiro,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2023,03,Março,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2023,04,Abril,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2023,05,Maio,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2023,06,Junho,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2023,07,Julho,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2023,08,Agosto,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2023,09,Setembro,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2023,10,Outubro,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2023,11,Novembro,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2023,12,Dezembro,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2024,01,Janeiro,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2024,02,Fevereiro,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2024,03,Março,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2024,04,Abril,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2024,05,Maio,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2024,06,Junho,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2024,07,Julho,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2024,08,Agosto,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2024,09,Setembro,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2024,10,Outubro,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2024,11,Novembro,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2024,12,Dezembro,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2025,01,Janeiro,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2025,02,Fevereiro,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2025,03,Março,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2025,04,Abril,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2025,05,Maio,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2025,06,Junho,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2025,07,Julho,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2025,08,Agosto,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2025,09,Setembro,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2025,10,Outubro,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2025,11,Novembro,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Ceilândia,Região Centro-Sul,2025,12,Dezembro,14,1,317,0,1,0,0,75,42,10,3,0
UBS 9 - Brazlândia,Região Centro-Sul,2019,01,Janeiro,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2019,02,Fevereiro,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2019,03,Março,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2019,04,Abril,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2019,05,Maio,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2019,06,Junho,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2019,07,Julho,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2019,08,Agosto,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2019,09,Setembro,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2019,10,Outubro,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2019,11,Novembro,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2019,12,Dezembro,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2020,01,Janeiro,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2020,02,Fevereiro,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2020,03,Março,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2020,04,Abril,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2020,05,Maio,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2020,06,Junho,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2020,07,Julho,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2020,08,Agosto,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2020,09,Setembro,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2020,10,Outubro,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2020,11,Novembro,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2020,12,Dezembro,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2021,01,Janeiro,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2021,02,Fevereiro,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2021,03,Março,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2021,04,Abril,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2021,05,Maio,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2021,06,Junho,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2021,07,Julho,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2021,08,Agosto,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2021,09,Setembro,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2021,10,Outubro,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2021,11,Novembro,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2021,12,Dezembro,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2022,01,Janeiro,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2022,02,Fevereiro,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2022,03,Março,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2022,04,Abril,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2022,05,Maio,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2022,06,Junho,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2022,07,Julho,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2022,08,Agosto,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2022,09,Setembro,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2022,10,Outubro,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2022,11,Novembro,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2022,12,Dezembro,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2023,01,Janeiro,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2023,02,Fevereiro,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2023,03,Março,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2023,04,Abril,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2023,05,Maio,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2023,06,Junho,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2023,07,Julho,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2023,08,Agosto,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2023,09,Setembro,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2023,10,Outubro,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2023,11,Novembro,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2023,12,Dezembro,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2024,01,Janeiro,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2024,02,Fevereiro,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2024,03,Março,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2024,04,Abril,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2024,05,Maio,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2024,06,Junho,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2024,07,Julho,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2024,08,Agosto,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2024,09,Setembro,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2024,10,Outubro,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2024,11,Novembro,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2024,12,Dezembro,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2025,01,Janeiro,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2025,02,Fevereiro,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2025,03,Março,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2025,04,Abril,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2025,05,Maio,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2025,06,Junho,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2025,07,Julho,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2025,08,Agosto,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2025,09,Setembro,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2025,10,Outubro,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2025,11,Novembro,2,0,53,0,0,0,0,14,11,0,1,0
UBS 9 - Brazlândia,Região Centro-Sul,2025,12,Dezembro,2,0,53,0,0,0,0,14,11,0,1,0
UBS 8 - Taguatinga,Região Centro-Sul,2019,01,Janeiro,13,0,171,0,3,0,0,49,25,1,1,0
UBS 8 - Taguatinga,Região Centro-Sul,2019,02,Fevereiro,13,0,171,0,3,0,0,49,25,1,1,0
UBS 8 - Taguatinga,Região Centro-Sul,2019,03,Março,13,0,171,0,3,0,0,49,25,1,1,0
UBS 8 - Taguatinga,Região Centro-Sul,2019,04,Abril,13,0,171,0,3,0,0,49,25,1,1,0
UBS 8 - Taguatinga,Região Centro-Sul,2019,05,Maio,13,0,171,0,3,0,0,49,25,1,1,0
UBS 8 - Taguatinga,Região Centro-Sul,2019,06,Junho,13,0,171,0,3,0,0,49,25,1,1,0
UBS 8 - Taguatinga,Região Centro-Sul,2019,07,Julho,13,0,171,0,3,0,0,49,25,1,1,0
UBS 8 - Taguatinga,Região Centro-Sul,2019,08,Agosto,13,0,171,0,3,0,0,49,25,1,1,0
UBS 8 - Taguatinga,Região Centro-Sul,2019,09,Setembro,13,0,171,0,3,0,0,49,25,1,1,0
UBS 8 - Taguatinga,Região Centro-Sul,2019,10,Outubro,13,0,171,0,3,0,0,49,25,1,1,0
UBS 8 - Taguatinga,Região Centro-Sul,2019,11,Novembro,13,0,171,0,3,0,0,49,25,1,1,0
UBS 8 - Taguatinga,Região Centro-Sul,2019,12,Dezembro,13,0,171,0,3,0,0,49,25,1,1,0
UBS 8 - Taguatinga,Região Centro-Sul,2020,01,Janeiro,13,0,171,0,3,0,0,49,25,1,1,0
UBS 8 - Taguatinga,Região Centro-Sul,2020,02,Fevereiro,13,0,171,0,3,0,0,49,25,1,1,0
UBS 8 - Taguatinga,Região Centro-Sul,2020,03,Março,13,0,171,0,3,0,0,49,25,1,1,0
UBS 8 - Taguatinga,Região Centro-Sul,2020,04,Abril,13,0,171,0,3,0,0,49,25,1,1,0
UBS 8 - Taguatinga,Região Centro-Sul,2020,05,Maio,13,0,171,0,3,0,0,49,25,1,1,0
UBS 8 - Taguatinga,Região Centro-Sul,2020,06,Junho,13,0,171,0,3,0,0,49,25,1,1,0
UBS 8 - Taguatinga,Região Centro-Sul,2020,07,Julho,13,0,171,0,3,0,0,49,25,1,1,0
UBS 8 - Taguatinga,Região Centro-Sul,2020,08,Agosto,13,0,171,0,3,0,0,49,25,1,1,0
UBS 8 - Taguatinga,Região Centro-Sul,2020,09,Setembro,13,0,171,0,3,0,0,49,25,1,1,0
UBS 8 - Taguatinga,Região Centro-Sul,2020,10,Outubro,13,0,171,0,3,0,0,49,25,1,1,0
UBS 8 - Taguatinga,Região Centro-Sul,2020,11,Novembro,13,0,171,0,3,0,0,49,25,1,1,0
UBS 8 - Taguatinga,Região Centro-Sul,2020,12,Dezembro,13,0,171,0,3,0,0,49,25,1,1,0
UBS 8 - Taguatinga,Região Centro-Sul,2021,01,Janeiro,13,0,171,0,3,0,0,49,25,1,1,0
UBS 8 - Taguatinga,Região Centro-Sul,2021,02,Fevereiro,13,0,171,0,3,0,0,49,25,1,1,0
UBS 8 - Taguatinga,Região Centro-Sul,2021,03,Março,13,0,171,0,3,0,0,49,25,1,1,0
UBS 8 - Taguatinga,Região Centro-Sul,2021,04,Abril,13,0,171,0,3,0,0,49,25,1,1,0
UBS 8 - Taguatinga,Região Centro-Sul,2021,05,Maio,13,0,171,0,3,0,0,49,25,1,1,0
UBS 8 - Taguatinga,Região Centro-Sul,2021,06,Junho,13,0,171,0,3,0,0,49,25,1,1,0
UBS 8 - Taguatinga,Região Centro-Sul,2021,07,Julho,13,0,171,0,3,0,0,49,25,1,1,0
UBS 8 - Taguatinga,Região Centro-Sul,2021,08,Agosto,13,0,171,0,3,0,0,49,25,1,1,0
UBS 8 - Taguatinga,Região Centro-Sul,2021,09,Setembro,13,0,171,0,3,0,0,49,25,1,1,0
UBS 8 - Taguatinga,Região Centro-Sul,2021,10,Outubro,13,0,171,0,3,0,0,49,25,1,1,0
UBS 8 - Taguatinga,Região Centro-Sul,2021,11,Novembro,13,0,171,0,3,0,0,49,25,1,1,0
UBS 8 - Taguatinga,Região Centro-Sul,2021,12,Dezembro,13,0,171,0,3,0,0,49,25,1,1,0
UBS 8 - Taguatinga,Região Centro-Sul,2022,01,Janeiro,13,0,171,0,3,0,0,49,25,1,1,0
UBS 8 - Taguatinga,Região Centro-Sul,2022,02,Fevereiro,13,0,171,0,3,0,0,49,25,1,1,0
UBS 8 - Taguatinga,Região Centro-Sul,2022,03,Março,13,0,171,0,3,0,0,49,25,1,1,0
UBS 8 - Taguatinga,Região Centro-Sul,2022,04,Abril,13,0,171,0,3,0,0,49,25,1,1,0
UBS 8 - Taguatinga,Região Centro-Sul,2022,05,Maio,13,0,171,0,3,0,0,49,25,1,1,0
UBS 8 - Taguatinga,Região Centro-Sul,2022,06,Junho,13,0,171,0,3,0,0,49,25,1,1,0
UBS 8 - Taguatinga,Região Centro-Sul,2022,07,Julho,13,0,171,0,3,0,0,49,25,1,1,0
UBS 8 - Taguatinga,Região Centro-Sul,2022,08,Agosto,13,0,171,0,3,0,0,49,25,1,1,0
UBS 8 - Taguatinga,Região Centro-Sul,2022,09,Setembro,13,0,171,0,3,0,0,49,25,1,1,0
UBS 8 - Taguatinga,Região Centro-Sul,2022,10,Outubro,13,0,171,0,3,0,0,49,25,1,1,0
UBS 8 - Taguatinga,Região Centro-Sul,2022,11,Novembro,13,0,171,0,3,0,0,49,25,1,1,0
UBS 8 - Taguatinga,Região Centro-Sul,2022,12,Dezembro,13,0,171,0,3,0,0,49,25,1,1,0
UBS 8 - Taguatinga,Região Centro-Sul,2023,01,Janeiro,13,0,171,0,3,0,0,49,25,1,1,0
UBS 8 - Taguatinga,Região Centro-Sul,2023,02,Fevereiro,13,0,171,0,3,0,0,49,25,1,1,0
UBS 8 - Taguatinga,Região Centro-Sul,2023,03,Março,13,0,171,0,3,0,0,49,25,1,1,0
UBS 8 - Taguatinga,Região Centro-Sul,2023,04,Abril,13,0,171,0,3,0,0,49,25,1,1,0
UBS 8 - Taguatinga,Região Centro-Sul,2023,05,Maio,13,0,171,0,3,0,0,49,25,1,1,0
UBS 8 - Taguatinga,Região Centro-Sul,2023,06,Junho,13,0,171,0,3,0,0,49,25,1,1,0
UBS 8 - Taguatinga,Região Centro-Sul,2023,07,Julho,13,0,171,0,3,0,0,49,25,1,1,0
UBS 8 - Taguatinga,Região Centro-Sul,2023,08,Agosto,13,0,171,0,3,0,0,49,25,1,1,0
UBS 8 - Taguatinga,Região Centro-Sul,2023,09,Setembro,13,0,171,0,3,0,0,49,25,1,1,0
UBS 8 - Taguatinga,Região Centro-Sul,2023,10,Outubro,13,0,171,0,3,0,0,49,25,1,1,0
UBS 8 - Taguatinga,Região Centro-Sul,2023,11,Novembro,13,0,171,0,3,0,0,49,25,1,1,0
UBS 8 - Taguatinga,Região Centro-Sul,2023,12,Dezembro,13,0,171,0,3,0,0,49,25,1,1,0
